	label	tweet
1815	0	Pain is inevitable suffering is optional
1816	1	How DARE somebody exercise their freedom to protest and freedom of speech
1817	0	What I learned today You can choose to live a fearless life  
1818	0	I learned that if you want to make it bad enough no matter how bad it is you can make it Gale Sayers  
1819	1	SEC crew doing some quality officiating in the penn state game  How do you miss that terrible block in the back
1820	0	says if you stand in front of a mirror+say I cant even 3 times a girl in will appear+give you a pumpkin spice latte
1821	0	Photo Invoices have been sent out 
1822	0	Read at  the news  
1823	1	Lol well done swans
1824	0	Just found the picture of lisazamorano trying to kill me at our  Moutain Meadows 
1825	0	Unfortunately not hey Daddy didnt think his daughterd be into gaming or FIFA  youraveragedaddysgirl
1826	0	My dream is to celebrate Christmas with you smiling_face_with_heartshaped_eyes
1827	0	yup Few weeks in NZ mucking about then some time in Fiji dodging sharks
1828	0	My dogs like to be nice and toasty while relaxing at home 
1829	1	Hashtags are great idk why everyone stopped using them  
1830	0	come on Graham  Thomas
1831	0	Today stats 5 followers 8 unfollowers and followed 2 people via 
1832	0	I had the best New Years Spent it with the people I love  I fucking loved it smiling_face_with_heartshaped_eyes Such a happy camper right now face_with_stuckout_tongue_and_tightlyclosed_eyesgreen_heartheavy_black_heart?
1833	0	haha I also had 2 cheers bro 
1834	0	Even better lets see if Wadi Camacho mans up and fights 
1835	0	Lol at people saying theyre turning 13 this year when did I start following kids 
1836	1	On my TL I see a Somerholic that unfollowed me tweeting retweet if youre a Somerholic to see how many are therealso im not allowed
1837	0	Ive had three boys breastfed them all for about a year each and never had to do it out when I was out  necessary
1838	0	I would LOVE to touch an anaconda Jump on that thang and ride it like a horse 
1839	0	Photo 
1840	0	A MAN MUST HAVE 3 Fs TO GET a A IN LIFE FORTITUDE FOCUS  FINANCES  
1841	0	Aaand the hits just keep on coming 
1842	1	Michael Bloomberg will be wearing his speedo for the with his bodyguards  
1843	0	CuocoSweeting shes  Kaley CuocoSweeting pictured with her 
1844	1	 Obamas 117612090 in Taxpayer Funded Costs to Attend Political Fundraisers in Los Angeles San Francisco 
1845	0	1111  say something stupid Oh You beat me to it
1846	0	End to fish discards delayed  End to fish discards delayed Copyright EP 2013 From Eu Reporter Vie 
1847	0	Im not really sure how Im still alive and writing this paper right Napping instead of sleeping on the weekends isnt cutting it 
1848	0	Rest well Stuart you were a man of grace  courage May your family find peace
1849	0	apricots pears and boozy Belgian goodness A winter warmer
1850	0	Couldnt have asked for a better night
1851	0	patio tumbler goodness 
1852	0	He looks a decent bowler Not really a 5th bowler but in a balanced side potentially 6th bowler Styris on HSohail 
1853	1	hit 1000 follower on instagram ive officially made it in life
1854	1	Look Its a white Christmas after all  
1855	1	Colored Dont they prefer negro now
1856	0	Its not possible to have enough time
1857	1	Library computer has frozen again 
1858	1	BJPCONGRESS nt disclosing detail of 3600 cr donation receivedstill MediaBhakts questioning AAP  
1859	1	My last final today then straight to my surgeons 
1860	0	Ariana Grandes makeup is always sooo flawless speaknoevil_monkey
1861	1	Remember when I ran 14 miles on 90 min of sleep this summer Ive got a 14+ hour day on about two hours of sleep Thisll be fun
1862	1	I was going 2 post my opinions onbut i will save it  till after his 
1863	0	Lighting now setup on the Water tomorrow 
1864	1	Good thing we have an ace like Clay Bucholz who is proven to be durable and consistent HAHA
1865	0	OK OK GEEZ I KNOW ALREADY  
1866	0	Ie strength in numbers focused movement appeal to other countries use pens and paper change the way we live drastically
1867	1	Things to complain about on Christmas day I have a pimple in my ear  
1868	0	someones on the defensiveif the shoe fits frog_facehot_beverage?
1869	1	Left home at 730am and still trying to get to work I just want to cry 
1870	1	Its pretty amazing that in The Land of the Free people are debating if we should feel safe around our police
1871	1	this is true the Patriots Packers or Broncos could suddenly need a new coach  
1872	0	why in a 
1873	0	 I dont know why its so fun but it is cx I could probably think and find out but yeah No xD
1874	0	 former Chairwoman US Commission on Civil Rights
1875	0	Tomorrow is the day Im coming back to Florida for good    unless something changes in  the next 24hrs which I doubt   
1876	0	By definition placing money on the outcome of anything is gambling Choosing to deny this is self delusion
1877	0	Such a long day  
1878	1	The downside to working in fisheries and conservation is that you can rarely afford the cool things that promote your job
1879	0	 lol Irony committed suicide jumping from Adanis jet  orphaned 
1880	0	Just gave Imperfecto a 355 rating on 
1881	0	Your not understanding something does  make you an expert in the field
1882	0	One of many reasons I dislike fans 
1883	1	Im so glad I work a double on New Years Eve and then most of New Years Day  
1884	0	yeah and you ignored my point
1885	1	lol of course its the best
1886	0	Would you have said in the 1800s Why is GOP against Africans being brought here Do any of them want to pick cotton
1887	1	Oh come on Give her a chance with her trust worthy SNS warriors and her followers in that UberRight wing portal
1888	1	So that went well
1889	1	wow that is some fluent finnish
1890	1	Where its perfectly normal to talk to people in pictures 
1891	1	Hey he DOES have the word ban on his home page like two or three times though 
1892	1	Re Xmas Christmas is itself an abbreviation of Christs Mass  
1893	1	now thats just mean  
1894	1	How do we end up talking oh waitwe dont talkwhooops 
1895	0	A year ago this would be just a writing on a tshirt  anymore all thanks to 
1896	0	Goodie bags for 2nd grade are done 
1897	1	But nooooo we have religious freedoms no one ever gets controlled or oppressed by a dominant religion
1898	1	Good luck today DJ Durkin It is NOT great to be a Florida gator  
1899	1	And then there was none Goodbye beard of sorts  
1900	0	Horses are just hornless unicorns O  
1901	1	Last day of the working week and lets see just how bad it can get 
1902	0	I wish a mf would fisted_hand_signfisted_hand_sign my day
1903	0	Its  to be awake right now
1904	0	Angryface  
1905	1	only children at home status Woohoo Isnt it fununamused_facepensive_face
1906	1	What wonderful weather we are havingI might need sunscreen today smiling_face_with_sunglasses  ?
1907	1	But not a grocery store or pharmacy Sensible  Offices or apartments owners of Monroe Avenue factory ponder options
1908	1	At least my tan looks good flushed_faceface_with_tears_of_joy  need to learn to appreciate my pale skin seenoevil_monkey
1909	1	well today is gonna be a great day ok_hand_sign
1910	0	 is too complex a word for him to understand 
1911	1	67 is such a beauty unamused_face  
1912	1	Cramps in the front husbands knee in my back Yeah Sleep seems possible tonight  
1913	1	FOR SHAME  THIRD TIME  Pregnant Duchess wears designer dress for the THIRD time in New York  via 
1914	1	Nah I dont think he says fck enough on that album  
1915	0	Gotta record my favorite show TamarVince season finalepurple_heart
1916	0	Photo Abstract Tribal Bubble Jumpsuit Size sxl Cost3999 
1917	1	Sums up my week really  
1918	1	The pace of KCRoyals activity at the Winter Meetings is giving me vertigo
1919	0	says women  blacks are a different species 
1920	0	I literally get to pamper myself all day tomorrow and get cray with Julia and Raven in the Bay 
1921	1	So excited to spend the next 12 hours at school
1922	1	The ER sucked tonight  Urgent Care tomorrow  YAY  
1923	0	Too blessed to be stressed So hype for next year 
1924	0	Who dares to play this game Lol face_with_tears_of_joy  
1925	0	Still time 2 enter my sample on my channel Check it out here  
1926	1	Love waking up to grumpy people
1927	0	TMobiles CEO thinks the Apple Watch is going to be huge   I do too
1928	1	So that was the inception episode Down to the tangerine spinning top Subtle
1929	1	i can always count on freshmen to make the library loud THANKS
1930	0	hes played 5 minutes 04 from field a steal and 2 fouls thats it thats all hes done
1931	0	BREAKING bullying major problem in nations high schools
1932	1	Looking forward to a nice and long 130km tomorrow in the minus degree weather  
1933	0	Might go back to bed its easier then making the effort   face_with_tears_of_joyloudly_crying_face
1934	1	Ya because if history has told us anything its that betting on sports is a GREAT way to make money
1935	0	was STUNNING today wasnt it
1936	1	Ya cause their country is calm and peaceful from Everyone arming themselves
1937	0	its in my Priory contract to wear those Hugely popular with Priory Ultras  
1938	1	White people are irrelevant at this point The black community needs to rise ABOVE yall are in control 
1939	1	Great start to the day
1940	1	Im fricken peachy today
1941	0	Even you have to think the Religious Freedom Restoration Act in Michigan is ridiculous
1942	0	but  in term time my son smiling_face_with_open_mouth_and_tightlyclosed_eyessmiling_face_with_sunglasses
1943	0	Worth a read On and the persecution they face 
1944	0	I may or may not be obsessed with the grinch smirking_face
1945	0	Money 4 Church APP PAYS youSee Go 2 
1946	0	And when you overpay for that talent you get stuck w that talent Which perpetuates the losing cycle the Cubs are in
1947	1	Say it aint so Joe  Who would imagine a government program fraught with fraud  Has this ever happened before
1948	1	I think being gay is wrong its like people chose to be gay just to piss off the magic old man that lives in the sky
1949	1	  during criticism of  a promo for a special featuring victims airs 
1950	0	If gets reelected these r the possibilities he  cheated again has a collective were doomed
1951	0	trivia crack is taking over my life
1952	0	awesome 
1953	1	What an amazing start to the weekend  
1954	1	who doesnt
1955	0	Canny wait to get my new phone sneaks and clothes on thursday  
1956	0	Rocking the Christmas socks at work Its the little things like this that make me happy father_christmaschristmas_tree 
1957	1	Not felt this Ill since I was in kos Eugh a great end to a great week  
1958	1	My grandma gulping her hot coco loudly and my mom goes you gulping over there My grandma no Im queefing  
1959	1	So glad theyve found a way to make the gospel socially relevant to klingons  
1960	0	O_o ummmso like RTFrom our family to yours have a safe and 
1961	0	My death will likely be caused by  at the wrong time
1962	0	Everybody just keeps saying Gronk and large contingent of Patriots Who else is there with Rob
1963	1	Dad and step mom bitching at each other now its Christmas smiling_face_with_smiling_eyeschristmas_treeface_with_look_of_triumph  
1964	1	internet got me like weary_face  
1965	1	The joy I have for overnight stakeouts
1966	0	
1967	1	Gutted Doyle has gone back to I dont think we saw what hes capable of 
1968	0	Its called  
1969	0	Sunset for January 04 2015 at 0439PM Temperatures 6? Its Partly Cloudy
1970	1	Cant wait for my boyfriend to come home and kick my butt into shape  seenoevil_monkeyface_with_tears_of_joy 
1971	0	Hmmm what to have for dinner
1972	1	When you have Challah French Toast on Christmas
1973	0	as far as what A room
1974	1	why would you do this  
1975	0	Woohoo admitting someone who literally needs nothing but med refills  
1976	0	thats the easy part Giving my man money to go grab all mine tomorrow morning cant be dealing with town to stressfull
1977	1	Family time is nice and all but Im ready to be back at work on this fine morning
1978	1	If loose lips sink ships then loose tweets sink fleets   NASNI Theatre in Coronado CA 
1979	0	Seriously tho if you need me anytime over winter break just shoot me a text Probably wont respond cuz Ill most likely be eating but hey
1980	0	Scream this message We want the security footage 
1981	1	Oh the  You would not need to take to twitter to peddle piffle
1982	0	Lovely first day of 2015 friends family swim sort  cleanse curry less time on social media more time on others 
1983	0	left out blue bin as per calendar but not lifted Checked your website and it indicates green bin  happy
1984	0	well I face peyton today in my one league so I hope he only has 2 TD passes and theyre both to D Thomas for me lol
1985	0	Why do I have to have a good game then a bad game and then a good game then a bad game again expressionless_facepouting_face
1986	0	2 and half hour walk 
1987	1	anyone He was so zen there  Oh wait But and Silly me All makes sense now
1988	1	My year is ending perfectlyface_with_tears_of_joy
1989	1	To be fair DeBlasio only asked folks to stop protesting until the postfunerals So police protesting him is cool
1990	0	are actually going to contact me rather than just apologising via Twitter
1991	0	Go get it you broke ass bitches my fault
1992	0	The things I see in Bath  Body Works  Cute 
1993	0	Seems as if wants to endorse me on LinkedIn for   any thoughts on this from the crowd
1994	0	Christmas part two began at my parents house todayMany giftsmountains of wrapping paperexcited nephewmissing batteries veggie chilli
1995	1	Youre great at keeping a conversation 
1996	0	Men with shaved heads are perceived as an inch taller and 13 stronger than men with hair 
1997	0	I was tempted but I didnt want to oneup your tats with mine
1998	1	Awesome rainy day at the track  
1999	1	I just love working Sundays  
2000	1	burger king hacking 0713 and 1113 was the weirdest and funniest definetely
2001	0	Why is it so hard for people to cover their mouth when they cough Specially old people Wtf isnt it common curtesy 
2002	0	I dont know how you can love but also freaking hate someone so much unamused_face
2003	1	Love people that dont act like adults
2004	0	The spicy cali roll is just cali roll with a dab of sauce on it W T F
2005	0	But its not a time capsule It current in time
2006	1	Azealia Banks call Iggy Igloo AustralianWOOOW an incredible rapper diss another one
2007	0	What do you call a Chinese millionaire
2008	1	Customers during Christmas time are SO NICE
2009	1	First day of Christmas shopping tomorrow Can not wait
2010	1	 which is why ive visited as many times as i have  sez 
2011	1	FUT14 ofc the corners 3___3 they where faaaantastic
2012	1	Small amount of lads with birds nests for hair cuts  
2013	1	You keep cops and civilians accountable with body cameras RIP Eric Gardner Cameras dont keep people accountable  people do
2014	0	 is just of the many services I offer to who ask questions
2015	0	What an awesome performance by the Choral students tonight Theyre developing young stars of the future right here in 
2016	0	Every parent wants their child to get ahead help your child with a sponsorshipgrant from 
2017	0	When one ear breaks on your headphones its so frustrating  
2018	1	sounds like flat 8 are having a wonderful morn 
2019	0	tried the pizza tonight we got from down here in Great job  
2020	0	So that is what happened the ACORN voter fraud people
2021	1	Wow am I glad that I have to cycle through this weather
2022	0	yeah in the honour of the picture those lyrics sketched  flushed_face
2023	1	330am is a great time to learn the male reproductive system with the biggest and brightest power point slides ever  
2024	1	MVP goes to Concordia Wifi
2025	1	Such a good lie in
2026	1	I cant wait to go to the post office to get bent over with 100 shipping fees to mail my folks gifts to Montana
2027	0	Cant wait until this weekend is overthen no more Xmas parties 
2028	1	The silence in for last night is only broken by siren  watch on ifussss app 
2029	1	Towing company commuter car being towed  
2030	1	it must be a really bad game if a superb comedian like Philly Phil cant squeeze some humor out of it
2031	1	I love when this happens  
2032	1	LOLIt was an RSS agenda modi bribed UN officals to make yoga day international  
2033	0	What am i doing with my life
2034	1	I just found out I have a 13th grade education  must have slept through that entire year
2035	0	Keeping deficits down How successful is the EUs budgetsurveillance mechanism 
2036	0	These girls can wake up people from the dead  
2037	0	im done with finals thursday that would be nice lol you leave friday at what time airplane?
2038	0	to the same sex
2039	0	Simply having a wonderful christmas time D
2040	0	if aguero is out for a long time city could buy bony in January
2041	1	Im happy with the two hours of sleep I got last night  weary_face
2042	0	The secret of is to focus all your energy not on fighting the old but on building the new ~Source Unknown
2043	0	3rdeye Brand Has Designed The Accessory For Your Easy To Carry And Comfortable 
2044	0	Ill check it out 
2045	1	Last day of sewing selfie  
2046	1	If BJPee hv balls do dare to lift ristrictions 2mro ahead of Modis visitKashmiris wl show u how much thy love 
2047	0	Shes got something you just cant trustIts something mysterious
2048	1	If its a Blue Ribbon Panel then it will be all good
2049	0	 of  via 
2050	0	Paul believes Rubby Webster Kelly etc are bad players based on 15 projections I believe in their upside
2051	1	cropped her own child out of her picture  
2052	1	 RT Of all the places to get stuck in a traffic jam 
2053	1	Oh yess Dean Smith is ref  on the plus side we have thompson 
2054	0	Dark grass does  rustle wwwMonsterMMORPG com by 
2055	0	What I did for my food at the Spanish party  
2056	0	street lights on during the day in Clayville Olifantsfontein This should not be happening with problems on
2057	0	we are here to fight endlessly and change the system atleast I am not going anywhere irrespective of result 
2058	1	Next day makeup just looks so hawt kiss_mark
2059	1	The good thing about college is that youre not asked to do evens or odds or even the back page of your worksheet
2060	1	A great day is one in which its pouring rain and you walk out of your apartment without your car or apartment keys
2061	1	yep the family of is feeling really joyful right now  
2062	0	they dont sing live but they sure are hella good looking 
2063	1	Nosebleeds in the morning are my favorite
2064	0	night really Lol grinning_face_with_smiling_eyes she says xxx 
2065	0	this is not real life believe me
2066	0	I hardly think give a shite about the fans tbh
2067	0	Watch the wog head I will have after Christmas then 
2068	1	Today should be fun
2069	1	you wont get a source other than ISPR 
2070	0	Thanks Ill have to check out another store in Calgary
2071	0	you is very much right my brother when I am done I still will not have a car and when I am done praising Allah I to will still  12
2072	0	One day is daylemme console myself with blunt
2073	1	I thought all people did for the holiday was to stream holiday cube all day
2074	1	This legendary anfield European cup atmosphere is great hey 
2075	1	Did invent  Puerile attacks on in RW press provoked which led to 
2076	0	you do not afford the same treatment to POs Goes both ways
2077	0	On page 35 of 357 of Hogfather by Terry Pratchett 
2078	0	public hammering the Steelers all week Juicy
2079	0	i do occupy rent free space in his cranial cavity LOL 
2080	0	In fight over overtime for Firefighters DC viewed ruling from control board as permanent but appeals court says no 
2081	1	That was a great 3 hours of sleep
2082	0	Anamorphosisplacing objects so that viewed from a certain angle they create an image By French artist Bernard Pras 
2083	1	because as long as shes a victim shell have white knights trying to save that damsel in distress
2084	0	Are sororities upset that their sisters are making their organizations look bad or that the world sees how some of them act
2085	1	Mid speech  Christmas Lacrosse Ball   Grand Cafe 
2086	1	Coin  LeCoinCanard Coin  LeCoinCanard Coin  LeCoinCanard Coin  deanbcfc WasAlRahman this is a question I ask myself everyday 
2087	0	A decent Christmas party for a change and an added bonus of not missing the last train for a change
2088	1	Love the fact Im sick on my birthday
2089	0	Im knitting a scarf Yes Knitting A scarf Because manual dexterity and I like knitting Problems
2090	0	Well you just have to look Dont you   or 
2091	0	blacks arent elite enough to die in hospitals remember Thats only reserved for when police are in casualties
2092	1	This years class picture is so awesome Really awesome  fisted_hand_sign  hahahahaha face_with_tears_of_joy
2093	1	Am I surprised that my coworker is not going to show up today  
2094	0	 I forked node  Get ready for the future  Wheres my interviews
2095	1	your is  enjoy exit from 
2096	0	maybe i should delete my facebook tab cause then id probably get more stuff done and be less distracted
2097	0	Really dont wanna get ahead of myself but I can see the light at the end of the tunnel now 
2098	1	Also the only verb that I forgot was to forget
2099	1	If joins with PDP then CM will be of PDP Only way to have a is to take support of Abdullah family
2100	0	will tweet you when Ive got it back up and running
2101	1	Ay after 2 hours nareceive ko rin yung message haha thanks globe
2102	0	Whats the prices like
2103	1	That when you dont wanna tell that person you been fuckin someone else Cause they might go fuck some else LOL oO 
2104	1	Sooooooo the will be looking for an offensive coordinator as well This bodes well for next season  
2105	1	Any Hindu who tries to defend his religion is a Communal  
2106	0	Mehi dont think Im a suit person~ Neil Caffrey
2107	1	Cramming 200+ psych pages into my brain even though we learnt that cramming isnt effective
2108	1	I love dating shows  My favourite is Strictly come dancing so good when it works out for them 
2109	1	 BREAKING PM Netanyahu slams EU countries The Europeans are hypocrites that learned nothing from the holocaust
2110	1	Coopers been busy today  
2111	1	Merry Christmas love Instagram  face_with_tears_of_joy  
2112	1	I love when I write a tweet wrong smiling_face_with_smiling_eyes
2113	1	Thechicago firehouse restaurant goes up in flames  
2114	1	Nailed it  
2115	1	We prefer to lose the derby vs and fight for Ligna trophy
2116	0	I got manually retweeted by Zach Harper 
2117	1	Thank you for live tweeting my morning
2118	1	You do look a die hard fan of his
2119	1	Happy stfx day Lost my in 12 It was found 2 mos later glistening on the 18th green of Lost Creek Golf Club 
2120	0	so pissed at 2K rn
2121	0	 ___ I love that Song 3
2122	1	In a musical the music department is quite unimportant  
2123	1	Love coming to school knowing I have tests all day
2124	0	Long time no see 
2125	1	Caffeine free coffee Yeah Ill have that next time I have a slice of sugarfree cheesecake  P
2126	0	In desperate need of training partners with the knowledge and insight of the infamous Candidates apply within
2127	0	looks at blackboardcalls life alertHelp my grades have fallen and they cant get up
2128	1	I tweeted about how dangerous Glasgow is and a Glaswegian party venue followed me 
2129	1	because learning for the finals is fucking amazing
2130	0	  People who are drinking and driving  now please
2131	0	No I rarely drink at all Got a stomach bug 
2132	0	Some guy chattin shit to me on the bus saying I look like snoop dogg 
2133	0	Finally had a chance to watch Doyle finale Thanks for 6 great seasons Yes I cried at the end
2134	1	People who lie to me really help with my trust issues  
2135	0	H3N2  Hospital Hard on 
2136	1	I cared for 8 seconds then I got distracted face_with_tears_of_joy
2137	0	Explosions Nicely done Apparently the Joker  I have a lot in common Thatsdisconcerting  
2138	0	Session at the local  
2139	1	Jesus I am watching too much Look at me getting all sermonising
2140	1	Nose is stuffedAwesome
2141	1	Grabe Affordable na Affordable
2142	0	no not negation Sometimes peace is achieved in a way that you accept to be content by a constant searing
2143	0	Perty sunrise timelapse of the mountain 
2144	1	Well its always a good time losing at the Bay 
2145	0	I promote why would I add jazz Some ppl will do anything 2b popular 
2146	0	wow Rickman really looks a lot different with blond hair
2147	0	My grandma tells me she made raviolis to eat You know I yelled back fuck you I dont want no ravioli nigga
2148	1	you cant reason with someone with a bio as moronic as his So should everyone else 
2149	0	So excited for a whole new episode RHOA love this show
2150	0	
2151	0	Munros facial expression is my facial expression right nowface_with_tears_of_joyface_with_tears_of_joy  
2152	1	followup to Fergusonstereotyping talk is audio about a kid who wants to do hoodrat stuff
2153	0	 to be an Ass but ohh Yeaa 
2154	0	IM NOT GONNA ASK YOU FOR FOLLOWING Your own decision
2155	1	I think that was the joke
2156	0	It could be a Jihadist Hello It is Jihadists Radical Islamists TERRORISTS
2157	1	Because Bill makes too much money making speeches now and hes so honest 
2158	1	Well today has just started off great
2159	0	Just a friendly reminder  
2160	1	Arent you just loving the snow   
2161	0	go subscribe on youtube  for good music
2162	1	When that bish defollows you  
2163	0	Horrible day in Cambuslang  very Christmasy 
2164	1	ooooo touching myself to ODB he is the greatest Giants player to ever play the game Screw that the best player ever
2165	0	SHAME ON JACKSONVILLE AND  Do you think that phobic l 
2166	1	At   The sun finally decided to play  
2167	0	I sure hope ev1 vaccinations are up to date 
2168	0	So which beautys can get me some followers thenspeaknoevil_monkey
2169	0	Just booked me and my back a massage with hopefully stop it groaning over crimbo thumbs_up_signfather_christmaswrapped_presentfather_christmas
2170	0	I can be mad at you for a matter of 15 min then I cant stand not talking to you
2171	0	Always forget how good the FEAR is by Ian Brown headphone 
2172	0	was completely sensationalized Inferring that Cubs werent serious about winning until Wednesday is a joke
2173	1	So excited for the Christmas party with the snobby side of my fammm
2174	1	ikr This is not a true Battlefield game 
2175	1	How do you propose to determine sides I have both black and white family members  
2176	0	okay back to studying for math final
2177	1	yesss What makes it worse is when they look gorgeous and say I just got my face beat Wtf  
2178	0	Jack doesnt understand twitter Thoughts
2179	0	Alaska Flowtronics Whats This World Coming To Rizzle P Boone Pratt Token R  via 
2180	0	oh man You will have to get everyone singing ready for when Im in face_with_tears_of_joy
2181	0	Happy holidays from me and my boy Carl smirking_facesmiling_face_with_sunglassessmiling_face_with_sunglasseschristmas_treechristmas_tree 
2182	0	Thank you for these amazing candles from the new series of 
2183	1	Dissecting a rat first period is a great start to the day  mouse
2184	1	buzzing for school on monday
2185	1	This has been my point all along that TC is proving to be best advertiser to teens
2186	1	obvi because every Jesuit is a heretic  information_desk_person
2187	1	Its so much fun to drive a front wheel drive car in the snow
2188	0	Aah yes rajneesh saab lol controversial figure he was
2189	0	Nowadays you can be everything somebody ever wanted and still get played mxm men  all
2190	0	Drinking an Imperial IPA 2014 by   
2191	1	Lunch today  
2192	1	 Few politicians get importance of Patient Dignity   right to die 
2193	1	By ideiasdebolosdocesedelicias Such a different twist to the regular cakes  We love this one  
2194	1	We should monitor them
2195	1	a Woman that puts a man in irons supports the irons
2196	0	Filmmaker and writer Nicole Franklin is on Twitter Pls follow 
2197	0	Hed be a perfect fit or BeachyMedlen
2198	0	Substitute For Chicken Nuggets  uhm no thanks
2199	0	Ill just wait here   
2200	0	Work done gym done steak for tea and Friday tomorrow smiling_face_with_open_mouththumbs_up_sign
2201	0	Its okthanks for telling me Passed the idea on to a sydney friend 
2202	0	Eeeek cinema date with the boo this weekendseenoevil_monkeytwo_hearts
2203	0	to have a highway clean up section of highway people expressed their freedom of speech 
2204	0	to  via 
2205	1	Ive definitely caught my sisters flu Feeling a chesty cough brewing and its the best start to the week TGIM
2206	1	Air Passenger Duty for under 12s to be abolished AT LAST Something to help the homeless and impoverished 
2207	0	I always forget that many and who are most earnest look back fondly to 1918 and 1793 not 1848 or 1789 
2208	1	ooh I can probably watch a replay or the launch at some point Oh wonderful Thats sooo exciting  
2209	1	Love the fact that are school smells like a sewer face_with_medical_maskface_with_medical_maskface_with_medical_maskface_with_medical_mask
2210	0	Is it on display at any given time at Ryerson
2211	0	day 3  sunbut its not sunny today cloud 
2212	1	there insulting Pianos and songs Shut the fuck up man Bet you thought you were 
2213	1	just exactly how I wanted to start my day  
2214	0	 thank you so much Such a generous display of kindness from your side
2215	1	When u callin Im tappin lol  sorry
2216	1	I know for a fact Sam is not gonna be in school today and that really is just the cherry on top of a perfect monday
2217	1	Its a Christmas miracle 
2218	1	work should be fun today unamused_face
2219	1	the  that the was by a but is now by the 
2220	1	My bed time stories are awesome  
2221	1	thankful our stat teacher is dropping the lowest quiz 
2222	1	This sounds like loads of fun  Snow freezing drizzle rain 110kmh winds 
2223	1	Well done You have more Twitter followers than me You have succeeded in life
2224	1	Still up at 4  work at 11 is gonna be prime
2225	0	RT Baby name   
2226	0	Lets just not pretend for once 
2227	0	What is the most important thing that you should do today  Breathe 
2228	1	Just seen 3 bikes on bikes
2229	0	Happy Christmas to you + yours May 2015 bring good health happiness every success and all you wish yourselves
2230	1	I love being on hold Especially when the music is so great
2231	0	Peshawar school massacre Pak must know their greater enemy is terrorism not India
2232	0	Of course one of my lecturers happened to be at the barrestaurant we are at for my birthday meal
2233	0	Hates his antiAmericanantiConstitution policies and actions Fixed it for you
2234	1	Guess its just me brett and my mom this year Gotta love my family
2235	0	the word itself is a mockery  Bae like abey persevering_face
2236	0	I think you should go get checked out
2237	1	becauseeee I miss youu  coffee later
2238	1	but it can never be other way round
2239	0	 She sucked me dry
2240	1	And its freezing yay  
2241	0	Backs killing me today grimacing_face 
2242	1	I need a misadventure form because I broke my hand practising and rewriting this english essay 500 times
2243	0	2AM on Christmas Day and were heating up Pizza and Breadsticks 
2244	1	Beautiful day
2245	0	did  comment 4 this or provide its own internal wpolice_car involved skulls  the info has not been given 2 the FBI since 2006
2246	1	Those mini naps I had all night between sneezing coughing and blowing my nose were super restful  
2247	0	dress style s it or  
2248	0	arent most legislators list of legislative accomplisments the past 8 years short
2249	1	The number 2 play was awesome
2250	0	Drawing with my little girl Still cant believe she can draw this good 
2251	1	Downplaying social media but using a hashtag 
2252	1	journalism at its best
2253	0	Loadshedding again eissh Wonder if Eskom  Cell C have partnered up Both get paid but their services suck
2254	0	after I went to Europe
2255	1	Us Looking Sexy  
2256	0	check it out 
2257	1	Will probably get to write more about the show by doing so 
2258	0	Rush rush rush all done and then POW a football through the window
2259	1	This is great
2260	1	Welcome to metro RT Thanks to Seattle Prep for finally removing their starters up 34 with 330 left 
2261	1	Haha love when I accidentally spray perfume in my eye face_with_ok_gesture
2262	0	I just did it Whats the prize
2263	0	2015 prediction Putin ditches the Ruble and adopts Bitcoin
2264	0	Sarcasm is the only thing i like  
2265	0	The long commute to work  for this 
2266	0	I keep seeing we need to build a global societyPersonally Id rather have our American Society back 
2267	0	Why must I pay more for car insurance when I dont have to Dont get ripped off  trust GoSkippy 
2268	1	malay mo its his real name haha but still nice joke about na richard two bagong bago  hahahhaah JK
2269	0	Ill tell you what those CEACCP books make a cracking bonfire dont they 
2270	0	Shhhhhhnobody movetheyre playing a NONelectronic game togetherNICELY 
2271	0	This is a song Awful 
2272	1	What a shock Duke Johnson is hurt in an important game  
2273	0	My FIVE days of shared  
2274	1	OMG want one but I have EasyPay Express This would mean I would only use it to ride PATH
2275	1	Im so different when Im back home I blame the work crew  
2276	0	Dear Next Person that seeks to educate me on anything PLEASE be very educated themselves which means knowing multiple points of view 
2277	1	I think Apple should make their iCloud service and options a little more confusing Its really getting good now
2278	0	 Supersweet Lilli is simply adorable with her allleg
2279	1	Spoiled rancid food AND guns in the aisles Rats in great  
2280	0	Never ending pointless no cunt wins tit for tat Zero accountability and hunners of finger pointing
2281	1	Another fantastic day
2282	0	95 of my clothes are black bomb
2283	1	Hey what do you know one of the witnesses supporting Darren Wilsons story lied And is racist Mind blown 
2284	0	YES I do this all the time Its such an easy thing to do I dont why this isnt common knowledge
2285	0	with all due to  he is  _ but damn near  
2286	1	you sound just like Jack Kerouac 
2287	0	 Dutch+Northern theres combo  not speaking yr mind
2288	1	bring it on Will look forward to the Easter one more  funnily enough i crave salad and fruit round xmas now
2289	1	Indonesia does blasphemy laws  ministry of religious affairswhich also happens to be the most corrupt ministry
2290	1	woww thanks for that helps alot  hahaha saddd face_with_tears_of_joy
2291	1	Its not work if you enjoy it 
2292	0	When all else fails  via 
2293	0	Gonna be the shittest Christmas ever without my mum Gonna get so drunk tropical_drinktropical_drinktropical_drinktropical_drinktropical_drinktropical_drink
2294	0	Im sorry chode my phone broke 
2295	1	Another  moment We cant be bothered to fix your broadband problem but would you like to buy an Iphone6 of us HELL NO
2296	1	hope you have more ambition john cause no one else seems too
