	label	tweet
2112	1	I love when I write a tweet wrong   smiling face with smiling eyes 
2113	1	Thechicago firehouse restaurant goes up in flames   
2114	1	Nailed it  
2115	1	We prefer to lose the derby vs and fight for Ligna trophy 
2116	0	I got manually retweeted by Zach Harper  
2117	1	Thank you for live tweeting my morning
2118	1	You do look a die hard fan of his
2119	1	Happy stfx day  Lost my in  12  It was found 2 mo s later glistening on the 18th green of Lost Creek Golf Club  
2120	0	so pissed at 2K rn  
2121	0	     I love that Song  3
2122	1	In a musical  the music department is quite unimportant   
2123	1	Love coming to school knowing I have tests all day
2124	0	Long time no see 
2125	1	Caffeine free coffee  Yeah  I ll have that next time I have a slice of sugar free cheesecake      P
2126	0	In desperate need of training partner s  with the knowledge and insight of the infamous Candidates apply within 
2127	0	 looks at blackboard   calls life alert  Help my grades have fallen and they can t get up
2128	1	I tweeted about how dangerous Glasgow is  and a Glaswegian party venue followed me  
2129	1	because learning for the finals is fucking amazing 
2130	0	  People who are drinking and driving  now please
2131	0	No  I rarely drink at all  Got a stomach bug    
2132	0	Some guy chattin shit to me on the bus saying I look like snoop dogg 
2133	0	 Finally had a chance to watch Doyle finale  Thanks for 6 great seasons  Yes  I cried at the end   
2134	1	People who lie to me really help with my trust issues  
2135	0	H3N2   Hospital Hard on 
2136	1	I cared for 8 seconds  then I got distracted   face with tears of joy 
2137	0	Explosions  Nicely done  Apparently  the Joker   I have a lot in common  That s   disconcerting   
2138	0	Session at the local  
2139	1	Jesus  I am watching too much Look at me getting all sermonising   
2140	1	Nose is stuffed Awesome 
2141	1	Grabe  Affordable na Affordable
2142	0	no  not negation  Sometimes  peace is achieved in a way that you accept to be content by a constant searing 
2143	0	Perty sunrise timelapse of the mountain 
2144	1	Well it s always a good time losing at the Bay    
2145	0	I promote why would I add jazz  Some ppl will do anything 2b popular 
2146	0	wow  Rickman really looks a lot different with blond hair 
2147	0	My grandma tells me she made raviolis to eat   You know I yelled back  fuck you I don t want no ravioli nigga    
2148	1	you can t reason with someone with a bio as moronic as his   So should everyone else  
2149	0	So excited for a whole new episode RHOA love this show     
2150	0	
2151	0	Munro s facial expression is my facial expression right now face with tears of joy  face with tears of joy   
2152	1	followup to Ferguson stereotyping talk is audio about a kid who wants to do  hood rat  stuff 
2153	0	 to be an Ass but ohh Yeaa     
2154	0	I M NOT GONNA ASK YOU FOR FOLLOWING  Your own decision 
2155	1	I think that was the joke 
2156	0	It could be a Jihadist  Hello   It is Jihadist s Radical Islamists  TERRORISTS  
2157	1	Because Bill makes too much money making speeches now and he s so honest   
2158	1	Well today has just started off great 
2159	0	Just a friendly reminder   
2160	1	Aren t you just loving the snow    
2161	0	go subscribe on youtube  for good music
2162	1	When that bish defollows you  
2163	0	 Horrible day in Cambuslang   very Christmasy 
2164	1	ooooo touching myself to ODB he is the greatest Giants player to ever play the game    Screw that the best player ever  
2165	0	SHAME ON JACKSONVILLE AND   Do you think that phobic l    
2166	1	At     The sun finally decided to play  
2167	0	I sure hope ev1 vaccinations are up to date  
2168	0	So which beauty s can get me some followers then speak no evil monkey 
2169	0	Just booked me and my back a massage with hopefully stop it groaning over crimbo  thumbs up sign  father christmas  wrapped present  father christmas 
2170	0	I can be mad at you for a matter of 15 min then I can t stand not talking to you 
2171	0	Always forget how good the F E A R is by Ian Brown  headphone  
2172	0	was completely sensationalized  Inferring that Cubs weren t serious about winning until Wednesday is a joke 
2173	1	So excited for the Christmas party with the snobby side of my fammm
2174	1	ikr   This is not a true Battlefield game              
2175	1	How do you propose to determine  sides   I have both black and white family members   
2176	0	okay back to studying for math final
2177	1	yesss  What makes it worse is when they look gorgeous and say  I just got my face beat   Wtf   
2178	0	Jack doesn t understand twitter  Thoughts 
2179	0	 Alaska Flowtronics  What s This World Coming To  Rizzle P  Boone Pratt  Token R      via  
2180	0	oh man  You will have to get everyone singing ready for when I m in  face with tears of joy 
2181	0	Happy holidays from me and my boy Carl  smirking face  smiling face with sunglasses  smiling face with sunglasses  christmas tree  christmas tree  
2182	0	Thank you for these amazing candles from the new series of 
2183	1	Dissecting a rat first period is a great start to the day   mouse 
2184	1	buzzing for school on monday  
2185	1	This has been my point all along  that TC is proving to be best advertiser to teens 
2186	1	obvi because every Jesuit is a heretic   information desk person 
2187	1	It s so much fun to drive a front wheel drive car in the snow
2188	0	Aah yes rajneesh saab lol controversial figure he was
2189	0	Nowadays you can be everything somebody ever wanted and still get played   mxm men  all
2190	0	Drinking an Imperial IPA  2014   by    
2191	1	Lunch today   
2192	1	  Few politicians get importance of Patient Dignity    right to die 
2193	1	By ideiasdebolosdocesedelicias  Such a different twist to the regular cakes    We love this one      
2194	1	We should monitor them   
2195	1	a Woman that puts a man in irons supports the irons   
2196	0	Filmmaker and writer Nicole Franklin is on Twitter Pls follow  
2197	0	He d be a perfect fit    or Beachy Medlen 
2198	0	Substitute For Chicken Nuggets  uhm no thanks
2199	0	I ll just wait here         
2200	0	Work done  gym done  steak for tea and Friday tomorrow  smiling face with open mouth  thumbs up sign 
2201	0	It s ok   thanks for telling me  Passed the idea on to a sydney friend   
2202	0	Eeeek cinema date with the boo this weekend see no evil monkey  two hearts 
2203	0	to have a highway clean up section of highway  people expressed their freedom of speech 
2204	0	to  via 
2205	1	I ve definitely caught my sisters flu  Feeling a chesty cough brewing and it s the best start to the week  TGIM
2206	1	Air Passenger Duty for under 12s to be abolished  AT LAST  Something to help the homeless and impoverished  
2207	0	I always forget that many and who are most earnest look back fondly to 1918 and 1793  not 1848 or 1789  
2208	1	ooh I can probably watch a replay or the launch at some point  Oh wonderful  That s sooo exciting  
2209	1	Love the fact that are school smells like a sewer   face with medical mask  face with medical mask  face with medical mask  face with medical mask 
2210	0	Is it on display at any given time at Ryerson 
2211	0	day 3   sun but it s not sunny today  cloud   
2212	1	there  insulting Piano s and songs  Shut the fuck up man  Bet you thought you were 
2213	1	just exactly how I wanted to start my day     
2214	0	    thank you so much  Such a generous display of kindness from your side 
2215	1	When u callin I m tappin lol  sorry
2216	1	I know for a fact Sam is not gonna be in school today and that really is just the cherry on top of a perfect monday 
2217	1	It s a Christmas miracle    
2218	1	work should be fun today  unamused face 
2219	1	the  that the was by a but is now by the 
2220	1	My bed time stories are awesome  
2221	1	thankful our stat teacher is dropping the lowest quiz 
2222	1	This sounds like loads of fun     Snow  freezing drizzle  rain  110km h winds    
2223	1	Well done  You have more Twitter followers than me  You have succeeded in life
2224	1	Still up at 4   work at 11 is gonna be prime
2225	0	RT Baby name    
2226	0	Let s just not pretend for once   
2227	0	What is the most important thing that you should do today     Breathe  
2228	1	Just seen 3 bikes on bikes 
2229	0	Happy Christmas to you + yours  May 2015 bring good health  happiness  every success and all you wish yourselves 
2230	1	I love being on hold  Especially when the music is so great 
2231	0	Peshawar school massacre  Pak must know their greater enemy is terrorism  not India 
2232	0	Of course one of my lecturers happened to be at the bar restaurant we are at for my birthday meal   
2233	0	Hates his anti American anti Constitution policies and actions  Fixed it for you 
2234	1	Guess its just me  brett and my mom this year  Gotta love my family 
2235	0	the word itself is a mockery      Bae    like abey  persevering face 
2236	0	I think you should go get checked out
2237	1	becauseeee I miss youu  coffee later 
2238	1	but it can never be other way round
2239	0	 She sucked me dry 
2240	1	And it s freezing  yay   
2241	0	Backs killing me today  grimacing face  
2242	1	I need a misadventure form because I broke my hand practising and rewriting this english essay 500 times
2243	0	2AM on Christmas Day  and we re heating up Pizza and Breadsticks  
2244	1	Beautiful day
2245	0	did  comment 4 this or provide its own internal w   police car  involved  skull s   the info has not been given 2 the FBI since 2006 
2246	1	Those mini naps I had all night between sneezing  coughing and blowing my nose were super restful   
2247	0	dress style    s it or   
2248	0	aren t most legislators  list of legislative accomplisments the past 8 years short 
2249	1	The number 2 play was awesome 
2250	0	Drawing with my little girl    Still can t believe she can draw this good     
2251	1	Downplaying social media but using a hashtag  
2252	1	journalism at its best
2253	0	Loadshedding again  eissh Wonder if Eskom   Cell C have partnered up  Both get paid but their services suck  
2254	0	after I went to Europe
2255	1	Us Looking Sexy  
2256	0	check it out  
2257	1	Will probably get to write more about the show by doing so    
2258	0	Rush rush rush  all done and then POW  a football through the window 
2259	1	This is great   
2260	1	Welcome to metro RT  Thanks to Seattle Prep for finally removing their starters up 34 with 3 30 left   
2261	1	Haha love when I accidentally spray perfume in my eye  face with ok gesture 
2262	0	I just did it  What s the prize 
2263	0	2015 prediction  Putin ditches the Ruble and adopts Bitcoin
2264	0	Sarcasm is the only thing i like   
2265	0	The long commute to work   for this 
2266	0	I keep seeing  we need to build a global society  Personally  I d rather have our  American Society  back  
2267	0	Why must I pay more for car insurance when I don t have to  Don t get ripped off   trust GoSkippy 
2268	1	malay mo  its his real name haha  but still nice joke about na richard two  bagong bago  hahahhaah JK
2269	0	I ll tell you what  those CEACCP books make a cracking bonfire  don t they  
2270	0	Shhhhhh   nobody move   they re playing a NON electronic game together   NICELY       
2271	0	This is a song    Awful   
2272	1	What a shock  Duke Johnson is hurt in an important game   
2273	0	My FIVE days of shared    
2274	1	OMG want one  but I have EasyPay Express  This would mean I would only use it to ride PATH 
2275	1	I m so different when I m back home    I blame the work crew  
2276	0	Dear Next Person that seeks to educate me on anything PLEASE be very educated themselves  which means knowing multiple points of view 
2277	1	I think Apple should make their iCloud service and options a little more confusing  Its really getting good now 
2278	0	 Super sweet Lilli is simply adorable with her all leg  
2279	1	Spoiled  rancid food AND guns in the aisles  Rats in great   
2280	0	Never ending  pointless  no cunt wins  tit for tat  Zero accountability and hunners of finger pointing 
2281	1	Another fantastic day
2282	0	95  of my clothes are black   bomb 
2283	1	Hey what do you know  one of the witnesses supporting Darren Wilson s story lied  And is racist  Mind blown  
2284	0	YES  I do this all the time  It s such an easy thing to do  I don t why this isn t common knowledge 
2285	0	with all due to    he is      but damn near    
2286	1	you sound just like Jack Kerouac  
2287	0	  Dutch+Northern theres combo  not speaking yr mind
2288	1	bring it on  Will look forward to the Easter one more       funnily enough i crave salad and fruit round xmas now  
2289	1	Indonesia does  blasphemy laws   ministry of religious affairs which also happens to be the most corrupt ministry 
2290	1	woww thanks for that helps alot  hahaha saddd  face with tears of joy 
2291	1	It s not work if you enjoy it 
2292	0	When all else fails     via 
2293	0	Gonna be the shittest Christmas ever without my mum   Gonna get so drunk  tropical drink  tropical drink  tropical drink  tropical drink  tropical drink  tropical drink 
2294	0	Im sorry chode  my phone broke   
2295	1	Another  moment  We can t be bothered to fix your broadband problem but would you like to buy an Iphone6 of us  HELL NO  
2296	1	hope you have more ambition john  cause no one else seems too 
2297	1	Now that i can seem to afford good things  material things in life   its the simple things that i need and really want    of my life
2298	1	Younger siblings are okay  But then they do this irritating thing where they wake you at 5 15 to open presents  And that s just awesome
2299	1	Always fun when buses don t turn up  It s my favorite waiting outside in the freezing cold for them for like half an hour  smirking face 
2300	0	hahaha good 1  you might own a stadium then rather than the local council   
2301	0	but talking rubbish about system on twitter can t change anything       Action speaks louder than words
2302	0	Who accepts this challenge  Who s Next  Ends Soon  Be A Ten Executive   Founding Member  
2303	1	Going to sleep a solid 30 minutes earlier than last night    
2304	1	doing a great job      What do I pay my extortionate council taxes for  
2305	0	Thank god she doesn t get me to do this anymore    ellielippitt  
2306	0	try your luck tom  You can be one of the 20 free passers and makatanggap ng free item from david  Okay na yun tas uwi haha
2307	1	Love feeling like I ve been lied to   
2308	0	WHO LOOK SO MUCH ALIKE OMG lashwkaywiduwb
2309	0	Boooooom 2 goals in 2 minutes      4 you
2310	0	ayee love your lips  trying to sound creepy 
2311	0	was just about to say that  face with tears of joy 
2312	1	world s greatest fans    
2313	1	From our upstairs neighbors deciding to do a load of laundry at 12am  to the 1 30am freight train  falling asleep is working out great 
2314	1	Committed to you  your privacy and an open Web Please turn on JavaScript to display this page correctly    Firefox homepage
2315	0	Days when you just want everyone to leave you alone  
2316	1	When all the  trauma  these kids are suffering is over  the fact remains  You apologised for telling the truth   
2317	0	How exciting he s walking all by himself 
2318	1	So excited for work
2319	0	The quest for tickets continue    
2320	1	I love spending five hours a night doing homework  Please assign more teachers 
2321	1	Watching Christmas movies alone is like so much fun 
2322	1	stomach flu once again   what a surprise    unamused face  face with medical mask 
2323	0	the line
2324	0	All I can say is I m lucky 
2325	1	I m actually kinda surprised that people still say  NOT   after an  ironic  statement 
2326	1	Love waking up to my face being licked by my puppy  
2327	0	WHAT    WHY      ITS CHRISTMAS  ITS FORBIDDEN TO DO SUCH TERRIBILE THINGS  GIVE IT BACK TO US  
2328	1	don t let fuckboys get in the way of you being happy never have AND never will  Lmao  
2329	1	Hi  I have just received a photo of my dear parcel from China  amazing he is travelling around the world  
2330	0	seriously in the clothes section F F
2331	1	and he can t find himself a pair that would fit   see no evil monkey  speak no evil monkey  speak no evil monkey  face with tears of joy 
2332	0	what is it with whales this morning  
2333	0	She can get it raw    
2334	0	haha   Noo I don t need new boob s my old ones are just fabulous  face with stuck out tongue and tightly closed eyes  face with stuck out tongue and tightly closed eyes  face with stuck out tongue and tightly closed eyes 
2335	1	Well the week is off to a great start   
2336	0	GG for giving us amazing collections for 10 yrs In fact i was planning to do the same for u from my prospictive smiling face with smiling eyes 
2337	0	 Please RT   
2338	1	I keep telling my friends I m busy they need to stop blowing me up but they just can t stop  
2339	0	fading the public doesn t just apply to gambling  Do the exact opposite of and you re in good shape 
2340	1	Secret Santa for one of my er    hotter   work colleagues   
2341	0	The excitement for  Follow answer simple questions and win passes for the gig   
2342	0	As a Red Sox follower  I can vouch for Gomes as a clubhouse leader  Such a fun teammate 
2343	0	Enroll 2 Members 1 on each leg  L R   THEN  help your 2 Personally Enrolled Members get 2 Executive w  Diamond Pkgs  
2344	1	Yay for no longer having a vehicle    pensive face  disappointed face 
2345	0	Getting ready 
2346	0	EU backs 328 top early career researchers with 485 million 
2347	1	Damn socialist 
2348	1	I love seeing what you guys got
2349	1	Me when I think I can do a cartwheel   
2350	1	I don t like clowns but I m going to be one 
2351	0	Can someone please tell me where the video is 
2352	0	Drinking a Mercury  The Winged Messenger  Planet Series  by    
2353	1	Just found out I have my making babies final on Thursday  Good thing I have so much time to study
2354	0	Good morning hank its saturday im starving
2355	0	 long to wait till released CO2 turns up temperature    
2356	1	Can t wait for the 3rd draw
2357	0	People who commit crimes  resist cops  or attack cops are endangering their own lives  No respect for law or other people 
2358	1	Fleury with 5 shut outs so far on the season  He s still not good though
2359	0	I typed it with a lisp too  Hahah
2360	0	When Santa looks up my name  smirking face  face with no good gesture  crown   
2361	1	I don t wanna hate religious people  Cos i am one of them  I m so religious in music  
2362	1	There s millions of autobot   troll accounts on Twitter that post dumb sh t for RT s  then people call them stupid   naive   
2363	1	Keep running from your problems  That always works 
2364	1	Would like to thank my nephew for giving me his horrible cold   sore throat etc   Much appreciated 
2365	1	Enabling the Windows Firewall is a perfectly reasonable thing to do to package in a software installer   
2366	1	Just as the microphone fails   If we were having this conversation 100 years ago     
2367	1	Welp  There goes 50 bucks down the drain  Thanks KU Student Housing   Get  Me  OUT 
2368	0	This pressure is unreal  Keep it up
2369	0	Same dl   Follow  
2370	1	I absolutely LOVE moving house
2371	1	Powerful picture taken by a the before The  is real  
2372	1	Listened to Gimme Shelter while driving in the rain face with tears of joy 
2373	1	Taking Over the mansion with the Mexicans 
2374	0	what s going on with sharks hair  Looks like the council has cut it
2375	0	Liverpool workers  miscarriage of justice  victims 
2376	1	Ha  I don t have haters  Just a few misguided souls who thought my mentions were a bulletin board for their issues    
2377	0	yip most likely the next time I get into anotherone  face with stuck out tongue and winking eye 
2378	1	I love hearing people s explanations about the dating world in America in the library while I am studying
2379	0	Eskom load shedding hammers the Rand again    Current spot rate USD1 R11 45  
2380	1	What a great person you are 
2381	1	can t wait to see ya both
2382	1	Wow I feel great
2383	1	Twitter slams Austin Strange Fruit PR firm  spurring it to drop the name it shared with a song about lynching 
2384	1	looking forward to the time I have to traipse down the stairs to postie with a baby attached to my nipple   flushed face 
2385	1	They r no less than the BCCI and Arnab keeps bashing them on the news hour
2386	1	Yep  true patriots all   
2387	1	Was that head Mathers batting  
2388	0	I d prefer the slew of protestors across the US   they stop traffic shut dwn bridges
2389	1	Think I may use that in my ads     
2390	0	 Its  bcoz he is so and loves his       
2391	1	I don t believe you    
2392	1	Nothing like the 24hr swing back to being a day walker to make you feel like a million bucks     
2393	0	I don t have to respect your beliefs   I only have to respect your RIGHT to have them    
2394	0	mmmm  face with tears of joy  face with tears of joy  face with tears of joy 
2395	0	   Speakeasy 
2396	1	Wow    RT Dick Cheney on CIA torture   I d do it again in a minute   
2397	0	One season down 8 togo  
2398	1	The late Howie Carr wd be amused to see Granny Warren putting the wood to a  bow tied bum kisser 
2399	1	michael have a sexy face when he cough  
2400	1	Love being made fun of
2401	1	Feels so good 2 get off  2 have 2 go straight 2 school though   
2402	0	Hey everyone    I want this as a Christmas gift    Can you send me one  
2403	0	Pretty sure there s a satanic baby in the apartment next door  Stays howling  Not crying  Howling  All day  all night  Ugh  
2404	0	 Georgeous busty blonde drilled in all her aroused holes 
2405	0	you wearing the pin I sent for the rest of the video yesterday made my day  
2406	0	ugh    painful for sure  can t win em all I spose    but you shouldn t ever look like that 
2407	0	What do you all think of that Salt N Pepa Geico commercial  I think it s pretty terrible 
2408	0	I m officially on Twitter sure what to do after all these pound signs    
2409	1	The moment you realize that what have you done in this whole year  
2410	1	Yeah  the prom is the most important event in your life
2411	1	Wishing my relationship was that real
2412	0	   on of to  via 
2413	0	Marvellous Sounds nothing like any jingle bells song i ve ever heard I can see you in mismatched socks tights   cricket gear    
2414	0	Indian Urdu Daily Advocates Murdering Apostates After Extremist Hindu Groups Convert Muslims  The First    
2415	0	Company profile NOT TWINS VENTURES  LLC      
2416	0	Photo  3pc Lace Corset Size  small 2xl Price  40 00 Leave size and email for invoice 
2417	0	It is so much easier for me to write how I m feeling than to actually speak it  I get nervous and stumble on my words if it s on my heart 
2418	0	Bacon  That s all  That s the tweet 
2419	0	yup  amazing how that is  isnt it  
2420	0	Photo  Dance Icon Sports Bra Shorts Bikini Lingerie One Size  20 00 Leave email for invoice 
2421	0	Better than yourself should be the score  Not better than other ones  
2422	1	but they put it in soaps and shampoo  It s healthy 
2423	0	How do you score on someone 
2424	1	It s all a calamity of lies  everything is fake so we only accept what isn t true  so when the truth comes we deny it 
2425	1	Taking the Christmas lights down in the swamp will be a blast 
2426	0	  It s the freshman semester of my first year     
2427	0	I don t know what s worse   the fact that McDonald s is open on Christmas Day or that people are actually in there eating it right
2428	1	I love that my body can t handle school stress and makes me physically sick 
2429	1	finally going to bed  definitely looking forward to waking up in 5 1 2 hours   thumbs up sign 
2430	0	aww bless ya  Enjoy your break babe  yeah it was great thanks   Finally recovering from it  How s Ya tash going   face throwing a kiss 
2431	1	Platoon strategy ain t so bad  I mean we are a 7 line army   
2432	1	Day 2  Going to the DR for cause I m 99 9999999  sure she has strep 
2433	0	Huh  It s a graphical representation of what s happening  Nothing is out there to take a photo 
2434	0	But it s time to face the truth    I will never be with you
2435	1	This guy who started jack hammering at 6 this morning right outside my window can stop anytime now   
2436	1	what a way to start the new year
2437	0	As a girl my reason not to put on makeup is I m satisfied with my face unlike you bitch    
2438	0	Oh look   wrapping presents is SO easy   here s the video to prove it    
2439	1	Write cover page of thesis  Laptop commits suicide  
2440	1	haven t talked to you in days  that s cool I guess 
2441	1	The Interview has been cancelled  not because of north korea but because the immense comedy would blow our mortal minds
2442	1	The sky looks SO beautiful today      
2443	0	Hey   MAKE MONEY YET      This Clip explains how  
2444	0	Aww I ve just seen the pictures of from today  hows recovery going  
2445	1	What    The 4 team playoff picked by 16 people didn t solve schools still being pissed    I m so shocked   
2446	1	why yes  because being some man s property is such a privilege    
2447	1	Day 1  Ski school with instructor Patrick  Soon I ll be ready for the black slopes      
2448	1	Everyones full of ruddy xmas cheer here
2449	1	Because we all know that a house is a hermetically sealed environment   
2450	0	One things for sure IMA make y all folks remember me 
2451	1	Sending best wishes to all my coworkers at the 9AM this morning
2452	0	THEY BE should  ALLOW more REFUGEES among them will be potential 
2453	1	 When continuationists demand a prooftext for cessationism    beautiful observation
2454	0	Yep  it s exactly what you re thinking    someone called an Ambulance for the former Audi R8      
2455	0	Can U use Smartphone    APP PAYS you  See   Go 2  
2456	0	How the fuck do u come out of a commercial injury break w a delay of game  
2457	0	How Santa Juncker can bring the gift of a healthier EU 
2458	1	this is fun  
2459	1	Irony died 1000 times during the climax of Sholay  when the police urged Thakur not to take the law into his HANDS   
2460	1	Done to much again  
2461	0	 is at her best when she reports frm  on the field   Not that she is bad at studio but on field she is a true story teller 
2462	1	Yay for knee machines   
2463	0	So you condone murder for rude people   File that under Nincompoop Update
2464	0	 A Florida judge ruled Friday that    
2465	0	long yeah  the director s cut will be longer   grinning face with smiling eyes  you need to see Penguins of Madagascar btw
2466	0	Well today can go fuck itself 
2467	1	I love working for an hour and not getting paid for it
2468	1	I love when I wake up grumpy  
2469	1	LFC worst start in 50 years and still above EFC     that is funny    
2470	0	Are you kidding me this is unacceptable 
2471	1	Well  my nmu computer just took a poop on me    hopefully it will start back up later     expressionless face  unamused face 
2472	1	It s been one year of off and on eye twitching  
2473	0	In case somebody breaks in our apartment  hocho  dizzy face  
2474	1	so    still no response from 
2475	1	and among 8 of children none had one 
2476	1	Dead supportive family I ve got 
2477	0	Saturday at 11 00   Damn   there goes my secret news paraphernalia       telling
2478	0	yeah this happens to me every time I want to like a video   
2479	1	it could have happened to anyone  Your time will come  critics  Oops  apologies  A typical   loving 
2480	1	Babysitting is what I like to do on a Saturday  unamused face 
2481	0	Hafeez s slider is TOO much of a mess  Bowling it from  back of the palm    that too at ~90kph require EXTENSION 
2482	0	Justin Bieber  
2483	0	is it squirt or squat 
2484	0	How do I make more money now in my business  Loral Langemeire s best seller The Millionaire Maker  Get your copy 
2485	0	no u dnt hav to  bt sme ppl do    evn whn they do shit     P
2486	0	Blackpool today for an interview   the weather for the beach
2487	0	You re  familiar with Matt Bubsy  
2488	0	Dirgahayu my corps 16 12 1986   26 12 2014  smiling face with sunglasses  musical score  clapping hands sign  fisted hand sign   just a corps  we     w  Tari  eni    26 others   pic  — 
2489	0	Not this room please I don t want this
2490	0	Please give me a Follow Back 
2491	0	Be more narrow with that knife  you might just find the target to answer that   Sarcastic 
2492	0	I was trying to type parkside and it turned to paradise 
2493	1	A woman wearing a t shirt on that says  Act like a Lady   
2494	1	Grandma s coming over  yay money  
2495	1	At one point i almost believed that the law of attraction was effective   
2496	1	yup gotta keep up with my  frantic party lifestyle  
2497	1	HOW DARE YOU HAVE FUN AS CHRISTIANS  WE ARE SUPPOSED TO BE BORING AND HAVE ZERO FUN  HORRIBLE CHRISTIANS  LOL 
2498	0	I was watching birds fly during this photo  
2499	0	but if you feel like it s relevant don t worry about the word limit man  at least you re doing it
2500	1	yup  service delivery is impeccable   diesel supply or cash flow problems  Ineptitude
2501	1	Sarcasm incoming  This weekend is going to be such a great time being grounded with nothing to do but homework  gunna have a blast 
2502	0	I can t wait    Enjoy your Christmas 
2503	1	Glad to know my friends are supportive
2504	1	sounds like the LA end of days 
2505	1	Erasure by Percival Everett and Pym by Mat Johnson    So there is black literature after the Black Arts Movement  
2506	0	chicks be really pimping more then males these days 
2507	0	A very powerful statement by Rob Hustle on a growing crisis  
2508	0	I guess the picture will answer it   Still   Answer 7   Above and Beyond  
2509	0	 They re Percey  got the same pair 
2510	0	All the best 2015
2511	1	  When the looks that are nurtured by statuesque beauties are nurtured by the skinniest supermodels  
2512	0	What on earth does that mean  Cloud vs Mobile   It s Cloud Mobile   or basically Client Server 2 0
2513	0	I would have never hired Trestman  RT I would fire Trestman tonight 
2514	1	When someone who is extremely selfish dramatically wonders why people are so selfish  
2515	0	Thank you for staying Tom 
2516	1	he s the detective    lol  
2517	0	you drive a ferrari  right  you being a beautiful clever woman 
2518	1	the wheels on the bus are broken down broken down broken down smiling face with smiling eyes  multiple musical notes   
2519	1	Your cyber Monday sale got extended  No fucking way   
2520	0	I m getting to notifications though  I know we up but only by 10  We playing bad 
2521	0	I m in the back chilling for now on   if I don t keep it contact with you or hit you up don t get mad I m just on some other shit  pedestrian 
2522	0	dusty as usual electric plug  
2523	0	sorry I forgot LMAO
2524	1	MT Darth Vader is polling higher than all potential 2016 US presidential candidates  you surprised 
2525	1	Probably folks like who don t buy games   
2526	1	Hahahahahahahhahaha  I was some one and it happened to be ya   
2527	0	The most wonderful advantage of not being a ppl pleasing daft is that there s nothing to worry about changing your perspectives adjustments 
2528	0	 alot still not sussed out how yo keep in touch with peop e via twitterTwitterversary
2529	1	Sure  let s go back to work on my day off after after just leaving four hours ago  Why not  
2530	1	did your python tweeter send that 
2531	0	absolutely  I have no life so that shouldn t be a hard thing to do  Haha
2532	1	  what a great start to my day
2533	1	Thanks  that ll help loads
2534	1	Russia says ruble crisis over as reserves dive  inflation climbs   via 
2535	1	Accusations on twitter shouldn t count  though I ve heard tales of talk that it will replace the grad jury sys here
2536	0	Thinking I should lock my phone away for the night  
2537	1	So  Matt and Natasha are having sex   
2538	0	didn t you know that they removed the M16A3 because it was overpowered   O
2539	1	Have you guys tried unplugging the servers waiting 10 seconds and plugging them back in   
2540	1	Warwick Davis is more than twice the man Tony Blair is
2541	0	In Scotland   the little country that s attached to the north of England   flag for United Kingdom  snowflake ?
2542	1	Girls who put their area code in their instagram about me   so clever   
2543	0	Progressive socialism   liberalism must push the victim hood idea in order to continue 
2544	1	Cheers to another good day   
2545	0	 lols  face with tears of joy  smiling face with open mouth  
2546	1	Oh this will end well   RT Military Style Tech Finds Way Into School District Safety Measures 
2547	1	Oh how I missed middle school drama  ~ 
2548	1	Sky News says  he died  like as if he dropped dead in hospital lol   real honest reporting
2549	0	Togepi do  shed their www MonsterMMORPG  com fally by 
2550	1	So this week is just getting better and better   loudly crying face 
2551	0	I ate too much      meal  i m not even done with desserts 
2552	1	good old JK landing people in trouble again  ffs William i thought you were more savvy than that
2553	0	halting heroine overdoses instantly  How will the music and film industry block that one wonders 
2554	1	At last I can quit work and enjoy life lol  
2555	1	Lol boy i just wanted a fuck not a relationship  trying to sound like a hoe 
2556	0	 by grandtheftauto five troller 
2557	1	Like u go to Williamsville east ur parents hand u money but ur so much better than everyone else hahaha
2558	1	amazing how many  americans  slag off capitalism   from the comfort of armchairs  sipping decaf skinny  pumpkins spice lattes
2559	1	Don t know about y all but  I m super excited to get out there clean off my car  shovel and deal with fools on the road  Oh yeah 
2560	0	And this is a warmly ment  from me to You     
2561	0	The link says  The requested page could not be found    Was the  intentional 
2562	1	Really   This is absolutely below the belt  especially towards Tom Boon        
2563	1	well aren t you the brightest bulb in the chandelier 
2564	1	I know    
2565	1	Remember that one episode Santana wanted to be a dancer but then forgot about it altogether  Good times  Good times  
2566	0	sounds like won t have room for Lester battery mate David Ross 
2567	1	Bruh  I just realized I m wearing her shirt  The chick who dumped me  Lmfao
2568	1	Oh wow your talking Skype  Cool 
2569	1	try having no internet for a month  Now I know how Ethiopians feel 
2570	1	25 Historical Images That Normalize  via We re so more tolerant now   
2571	0	Two years ago i got binoculars from my parents cause I needed to look to the future  I was like cool  face with tears of joy  face with tears of joy  face with tears of joy  tweet of the year
2572	1	Just watched how Pretzels were made   
2573	1	the lineup is full of goals and offensive intention 
2574	1	Love the trust i get from people  ok hand sign 
2575	0	Fact we have a liberal school system  Yes I m conservative No that does not make me racist  before you accuse me of that 
2576	0	      man killed  3 injured in  suspicious explosion  in  
2577	0	or have you redefined  network  to mean a lone moron talking to himself on youtube 
2578	0	A voice of reason crying in the wilderness of hysteria   via 
2579	1	I just love the NHS
2580	0	THE WORLD S BIGGEST ONLINE JOB Click and Get Started Now  
2581	1	Carphone Warehouse call centre employees are such classy people  
2582	1	Being publicly called a  heartless arsehole  for going about my day as usual 
2583	1	oh brother  the bar for journalism is very high these days  why do you follow such retards 
